date,hour,pm2.5,DEWP,TEMP,PRES,ws,s,r,cbwd_NE,cbwd_NW,cbwd_SE,cbwd_cv
41807,22,62,18,19,1003,0.45,0,0,0,0,0,1
41807,23,63,18,19,1004,0.89,0,0,0,0,0,1
41808,0,75,17,19,1004,1.79,0,0,1,0,0,0
41808,1,67,17,19,1003,0,0,0,0,1,0,0
41808,2,74,17,18,1003,0.89,0,0,0,0,0,1
41808,3,71,17,18,1004,0.89,0,0,0,0,0,1
41808,4,76,18,19,1003,0.45,0,0,0,0,0,1
41808,5,79,17,18,1004,0.9,0,0,0,1,0,0
41808,6,82,18,19,1004,0.89,0,0,0,0,0,1
41808,7,53,17,20,1004,2.24,0,0,0,1,0,0
41808,8,46,18,21,1004,4.02,0,0,0,1,0,0
41808,9,46,18,25,1004,1.79,0,0,0,1,0,0
41808,10,45,18,26,1004,1.79,0,0,0,0,0,1
41808,11,24,16,28,1003,0,0,0,1,0,0,0
41808,12,11,15,29,1003,0.89,0,0,0,0,0,1
41808,13,22,14,29,1002,3.13,0,0,0,0,0,1
41808,15,47,16,31,1001,3.13,0,0,0,0,1,0
41808,18,83,18,29,1000,12.96,0,0,0,0,1,0
41808,19,77,19,28,1001,4.92,0,0,0,0,1,0
41808,20,80,18,26,1001,3.13,0,0,0,0,1,0
41808,21,108,19,26,1003,3.13,0,0,0,0,1,0
41808,22,121,19,25,1003,3.13,0,0,0,0,1,0
41808,23,144,19,24,1003,0.89,0,0,0,0,0,1
41810,0,78,18,22,1006,0.9,0,0,0,0,1,0
41810,1,89,18,21,1007,3.13,0,1,0,0,1,0
41810,2,86,17,20,1007,3.13,0,1,0,0,1,0
41810,3,59,18,20,1007,0.89,0,1,0,0,0,1
41810,4,39,18,19,1007,0.45,0,1,0,0,0,1
41810,5,48,18,19,1007,0.45,0,1,0,0,1,0
41810,6,41,18,19,1007,0,0,1,1,0,0,0
41810,7,63,18,19,1008,1.34,0,1,0,1,0,0
41810,8,59,18,20,1008,1.79,0,1,0,1,0,0
41810,9,35,18,20,1008,4.02,0,0,0,1,0,0
41810,10,22,18,22,1008,3.13,0,0,0,1,0,0
41810,11,13,18,25,1007,3.13,0,0,0,1,0,0
41810,12,19,17,27,1007,1.79,0,0,0,1,0,0
41810,13,12,17,26,1007,3.13,0,0,0,0,1,0
41810,14,10,16,27,1006,0,0,0,0,0,0,1
41810,15,11,16,28,1006,0,0,0,0,0,1,0
41810,16,17,16,28,1005,1.79,0,0,0,0,0,1
41810,17,20,17,27,1005,0,0,0,0,0,1,0
41810,18,20,17,27,1006,3.13,0,0,0,0,1,0
41810,19,38,18,25,1007,4.92,0,0,0,0,1,0
41810,20,61,18,23,1007,3.13,0,0,0,0,1,0
41810,21,94,18,23,1008,1.79,0,0,0,0,1,0
41810,22,89,18,22,1008,1.79,0,0,0,0,1,0
41810,23,82,18,22,1009,1.79,0,0,0,0,1,0
41811,0,74,18,21,1009,0.89,0,0,0,0,1,0
41811,1,70,18,20,1009,0.89,0,0,0,0,1,0
41811,2,70,18,20,1009,0.89,0,0,0,0,1,0
41811,3,71,18,20,1009,0.89,0,0,0,0,1,0
41811,4,76,18,20,1008,1.79,0,0,0,0,1,0
41811,5,72,18,20,1009,0.89,0,0,0,0,0,1
41811,6,60,18,20,1009,0.89,0,0,0,0,0,1
41811,7,64,18,21,1009,0.89,0,0,0,0,1,0
41811,8,73,18,21,1010,1.79,0,0,0,0,1,0
41811,9,70,18,22,1010,0.89,0,0,0,0,0,1
41811,10,74,17,24,1010,0.9,0,0,0,0,1,0
41811,11,57,17,24,1009,1.79,0,0,0,0,1,0
41811,12,62,17,26,1009,1.79,0,0,0,0,0,1
41811,13,61,17,27,1008,0,0,0,0,0,1,0
41811,14,54,17,27,1007,3.13,0,0,0,0,1,0
41811,15,51,16,28,1007,3.13,0,0,0,0,1,0
41811,16,53,15,28,1007,1.79,0,0,0,0,1,0
41811,17,57,16,27,1006,3.13,0,0,0,0,1,0
41811,18,66,15,27,1007,3.13,0,0,0,0,1,0
41811,19,66,13,24,1008,8.94,0,0,0,1,0,0
41811,20,15,16,20,1008,4.02,0,1,0,0,1,0
41811,21,18,17,19,1008,1.79,0,1,0,1,0,0
41811,22,18,17,19,1009,4.92,0,1,0,1,0,0
41811,23,15,17,19,1009,1.79,0,1,0,1,0,0
41812,0,16,17,19,1009,1.79,0,0,0,1,0,0
41812,1,18,16,18,1009,1.79,0,0,0,1,0,0
41812,2,23,17,18,1009,0.89,0,0,0,0,0,1
41812,3,23,17,19,1009,0.89,0,0,0,0,0,1
41812,4,23,17,18,1009,0.89,0,0,0,1,0,0
41812,5,15,17,18,1009,1.79,0,0,0,1,0,0
41812,6,18,17,19,1009,1.79,0,0,0,1,0,0
41812,7,20,18,20,1009,1.79,0,0,0,1,0,0
41812,8,38,18,23,1010,1.79,0,0,0,1,0,0
41812,9,51,19,24,1010,0.89,0,0,0,0,0,1
41812,10,49,18,25,1010,0.89,0,0,0,0,0,1
41812,11,51,18,26,1009,1.79,0,0,0,0,0,1
41812,12,40,17,27,1009,0.89,0,0,0,0,0,1
41812,13,50,18,27,1008,1.79,0,0,0,0,1,0
41812,14,50,17,28,1007,3.13,0,0,0,0,1,0
41812,15,38,17,28,1007,3.13,0,0,0,0,0,1
41812,16,36,15,29,1006,0,0,0,0,0,1,0
41812,17,41,17,28,1007,1.79,0,0,1,0,0,0
41812,18,34,14,25,1008,4.92,0,0,1,0,0,0
41812,19,13,16,22,1008,4.02,0,0,0,0,1,0
41812,20,29,17,21,1009,0.89,0,0,0,0,0,1
41812,21,34,17,20,1010,0.89,0,0,0,0,0,1
41812,22,39,17,20,1010,0.89,0,0,0,0,0,1
41812,23,42,16,20,1009,0.89,0,0,0,0,0,1
41813,0,36,16,20,1009,0.46,0,0,0,1,0,0
41813,1,31,16,19,1009,3.13,0,0,0,1,0,0
41813,2,25,16,18,1009,1.79,0,0,0,1,0,0
41813,3,27,16,18,1009,3.13,0,0,0,1,0,0
41813,4,23,16,18,1009,3.13,0,0,0,1,0,0
41813,5,21,16,18,1009,4.02,0,0,0,1,0,0
41813,6,25,16,20,1010,4.02,0,0,0,1,0,0
41813,7,18,16,22,1010,3.13,0,0,0,1,0,0
41813,8,18,16,24,1010,4.02,0,0,0,1,0,0
41813,9,15,16,26,1009,4.92,0,0,0,1,0,0
41813,10,19,15,28,1009,3.13,0,0,0,1,0,0
41813,11,8,15,29,1009,1.79,0,0,0,0,0,1
41813,12,16,15,30,1008,0,0,0,0,1,0,0
41813,13,17,15,31,1008,0,0,0,0,0,0,1
41813,14,18,14,30,1007,1.34,0,0,0,0,1,0
41813,15,17,14,31,1006,3.13,0,0,0,0,1,0
41813,16,16,13,31,1006,1.79,0,0,0,0,1,0
41813,17,26,12,31,1005,1.79,0,0,0,0,0,1
41813,18,24,14,30,1005,1.34,0,0,0,0,1,0
41813,19,28,14,29,1005,3.13,0,0,0,0,1,0
41813,20,27,14,26,1005,1.79,0,0,0,0,1,0
41813,21,34,15,25,1006,0.89,0,0,0,0,1,0
41813,22,28,16,25,1006,1.79,0,0,0,0,1,0
41813,23,29,16,25,1006,1.79,0,0,0,0,1,0
41814,0,43,16,22,1006,1.79,0,0,0,0,1,0
41814,1,44,17,22,1006,0.89,0,0,0,0,1,0
41814,2,50,17,20,1005,1.79,0,0,1,0,0,0
41814,3,59,17,21,1005,0.89,0,0,1,0,0,0
41814,4,66,18,20,1005,0.89,0,0,1,0,0,0
41814,5,66,18,19,1005,0.45,0,0,0,0,0,1
41814,6,66,17,20,1006,0.44,0,0,0,1,0,0
41814,7,63,18,23,1006,0,0,0,0,0,0,1
41814,8,64,18,25,1006,0.9,0,0,0,0,1,0
41814,9,68,18,28,1006,0.89,0,0,0,0,0,1
41814,10,64,18,29,1005,1.79,0,0,0,0,0,1
41814,11,50,18,30,1005,0.89,0,0,0,0,0,1
41814,12,47,16,30,1004,0.45,0,0,0,0,1,0
41814,13,37,17,30,1004,4.02,0,0,0,0,1,0
41814,14,40,17,31,1003,4.02,0,0,0,0,1,0
41814,15,47,16,31,1003,4.02,0,0,0,0,1,0
41814,16,54,17,31,1002,4.02,0,0,0,0,1,0
41814,17,48,16,30,1002,4.02,0,0,0,0,1,0
41814,18,47,16,30,1002,3.13,0,0,0,0,1,0
41814,19,41,16,30,1002,1.79,0,0,0,0,1,0
41814,20,50,16,28,1003,1.79,0,0,0,0,1,0
41814,21,57,16,27,1003,1.79,0,0,0,0,1,0
41814,22,64,16,27,1004,1.79,0,0,0,0,1,0
41814,23,54,17,26,1003,3.13,0,0,0,0,1,0
41815,0,52,17,26,1003,3.13,0,0,0,0,1,0
41815,1,54,17,25,1003,1.79,0,0,0,0,1,0
41815,2,62,17,24,1003,0.89,0,0,0,0,1,0
41815,3,58,18,23,1002,1.79,0,0,0,0,1,0
41815,4,69,18,23,1002,0.89,0,0,0,0,1,0
41815,5,77,18,23,1002,0.89,0,0,0,0,0,1
41815,6,89,18,23,1002,0.89,0,0,0,0,0,1
41815,7,90,18,24,1003,0.01,0,0,0,0,1,0
41815,8,86,18,25,1003,1.79,0,0,0,0,1,0
41815,9,74,18,26,1003,1.79,0,0,0,0,1,0
41815,10,74,18,26,1004,3.13,0,0,0,0,1,0
41815,11,75,18,26,1004,3.13,0,0,0,0,1,0
41815,12,85,19,27,1004,3.13,0,0,0,0,1,0
41815,13,93,19,27,1004,3.13,0,0,0,0,1,0
41815,14,96,19,27,1003,4.92,0,0,0,0,1,0
41815,15,109,20,26,1003,4.92,0,0,0,0,1,0
41815,16,98,19,26,1002,5.81,0,0,0,0,1,0
41815,17,113,20,25,1003,3.13,0,0,0,0,1,0
41815,18,128,20,24,1003,3.13,0,0,0,0,1,0
41815,19,117,20,24,1003,3.13,0,0,0,0,1,0
41815,20,116,20,24,1003,1.79,0,0,0,0,1,0
41815,21,127,20,23,1004,1.79,0,0,0,0,1,0
41815,22,133,20,24,1004,1.79,0,0,0,0,1,0
41815,23,150,20,23,1004,4.92,0,0,0,0,1,0
41817,0,62,19,23,1005,4.02,0,0,0,1,0,0
41817,1,31,17,23,1005,4.02,0,0,0,1,0,0
41817,2,39,16,23,1005,4.02,0,0,0,1,0,0
41817,3,46,15,22,1005,3.13,0,0,0,1,0,0
41817,4,17,15,22,1005,0.89,0,0,0,0,0,1
41817,5,6,15,21,1007,0.9,0,0,1,0,0,0
41817,6,4,17,23,1007,0,0,0,0,1,0,0
41817,7,4,16,27,1008,1.79,0,0,0,1,0,0
41817,8,15,15,29,1008,1.79,0,0,0,1,0,0
41817,9,10,14,30,1008,4.92,0,0,0,1,0,0
41817,10,16,13,31,1008,4.92,0,0,0,1,0,0
41817,11,7,11,32,1007,4.92,0,0,0,1,0,0
41817,12,11,11,32,1007,4.02,0,0,0,0,0,1
41817,13,12,11,34,1006,0.9,0,0,1,0,0,0
41817,14,7,9,34,1006,4.02,0,0,1,0,0,0
41817,15,10,10,34,1005,3.13,0,0,1,0,0,0
41817,16,11,10,34,1005,3.13,0,0,0,0,1,0
41817,17,13,10,33,1005,3.13,0,0,0,0,1,0
41817,18,13,10,32,1005,1.79,0,0,0,0,1,0
41817,19,11,11,31,1005,3.13,0,0,0,0,1,0
41817,20,18,10,30,1006,3.13,0,0,0,0,1,0
41817,21,27,12,30,1006,3.13,0,0,0,0,1,0
41817,22,32,13,29,1006,1.79,0,0,0,0,1,0
41817,23,25,15,24,1006,1.79,0,0,1,0,0,0
41818,0,28,14,24,1007,0,0,0,0,1,0,0
41818,1,22,14,27,1006,3.13,0,0,0,1,0,0
41818,2,35,13,23,1006,4.02,0,0,0,1,0,0
41818,3,32,13,21,1006,3.13,0,0,0,1,0,0
41818,4,28,13,18,1006,3.13,0,0,0,1,0,0
41818,5,22,14,19,1007,3.13,0,0,0,1,0,0
41818,6,17,14,22,1007,4.02,0,0,0,1,0,0
41818,7,26,14,25,1007,4.02,0,0,0,1,0,0
41818,8,24,13,28,1007,4.02,0,0,0,1,0,0
41818,9,17,12,30,1006,3.13,0,0,0,1,0,0
41818,10,16,13,33,1006,3.13,0,0,0,1,0,0
41818,11,13,13,35,1006,4.02,0,0,0,1,0,0
41818,12,14,11,36,1005,4.92,0,0,0,1,0,0
41818,13,9,11,36,1005,4.02,0,0,0,1,0,0
41818,14,15,11,37,1004,3.13,0,0,0,1,0,0
41818,15,15,11,38,1004,3.13,0,0,0,0,0,1
41818,16,15,12,36,1003,0,0,0,1,0,0,0
41818,17,6,11,35,1003,0,0,0,0,0,1,0
41818,18,15,14,34,1003,3.13,0,0,0,0,1,0
41818,19,15,15,33,1003,1.79,0,0,0,0,1,0
41818,20,26,13,32,1004,1.79,0,0,0,0,0,1
41818,21,21,15,29,1005,0.89,0,0,0,0,0,1
41818,22,25,15,28,1005,0.89,0,0,0,0,0,1
41818,23,28,17,25,1005,0.89,0,0,0,0,1,0
41819,0,30,16,25,1006,0.9,0,0,1,0,0,0
41819,1,54,17,25,1006,0.89,0,0,0,0,0,1
41819,2,43,17,23,1006,0.89,0,0,0,0,0,1
41819,3,32,17,22,1006,0.89,0,0,0,0,0,1
41819,4,37,17,21,1006,0.89,0,0,1,0,0,0
41819,5,30,16,21,1006,0,0,0,0,0,0,1
41819,6,26,17,24,1007,0.9,0,0,0,1,0,0
41819,7,50,17,26,1007,0,0,0,1,0,0,0
41819,8,77,16,29,1007,0,0,0,0,0,0,1
41819,9,45,17,28,1007,1.79,0,0,0,0,0,1
41819,10,36,16,30,1007,0.89,0,0,0,0,0,1
41819,11,48,16,33,1007,0.89,0,0,0,0,0,1
41819,12,60,16,33,1006,3.13,0,0,0,0,1,0
41819,13,48,14,33,1006,3.13,0,0,0,0,1,0
41819,14,59,16,33,1005,3.13,0,0,0,0,1,0
41819,15,61,15,34,1005,4.02,0,0,0,0,1,0
41819,16,59,15,35,1004,3.13,0,0,0,0,1,0
41819,17,31,13,34,1004,4.02,0,0,0,0,1,0
41819,18,39,15,33,1004,4.02,0,0,0,0,1,0
41819,19,33,14,32,1004,1.79,0,0,0,0,1,0
41819,20,62,16,30,1004,1.79,0,0,0,0,1,0
41819,21,59,16,29,1005,1.79,0,0,0,0,1,0
41819,22,66,17,27,1006,1.79,0,0,0,0,1,0
41819,23,69,17,28,1006,3.13,0,0,0,0,1,0
41820,0,70,18,25,1006,0.89,0,0,0,0,0,1
41820,1,67,19,25,1006,0.89,0,0,0,0,0,1
41820,2,59,19,25,1006,0.45,0,0,0,0,0,1
41820,3,68,18,24,1006,0.89,0,0,1,0,0,0
41820,4,84,18,23,1006,0.89,0,0,1,0,0,0
41820,5,104,18,23,1006,0.89,0,0,0,1,0,0
41820,6,94,19,25,1007,1.79,0,0,0,1,0,0
41820,7,80,18,27,1007,0.89,0,0,1,0,0,0
41820,8,65,19,28,1007,0,0,0,0,0,0,1
41820,9,61,19,28,1007,0.89,0,0,0,0,0,1
41820,10,64,18,30,1007,1.79,0,0,0,0,0,1
41820,11,71,19,31,1007,1.79,0,0,0,0,0,1
41820,12,93,18,33,1006,1.79,0,0,0,0,0,1
41820,13,104,17,34,1005,3.13,0,0,0,0,1,0
41820,14,95,18,35,1005,4.02,0,0,0,0,1,0
41820,15,74,17,35,1004,4.92,0,0,0,0,1,0
41820,16,72,15,34,1004,4.92,0,0,0,0,1,0
41820,17,51,15,34,1004,4.02,0,0,0,0,1,0
41820,18,54,13,34,1003,4.02,0,0,0,0,1,0
41820,19,40,12,33,1004,4.02,0,0,0,0,1,0
41820,20,45,14,32,1004,5.81,0,0,0,0,1,0
41820,21,51,13,31,1005,4.02,0,0,0,0,1,0
41820,22,59,14,30,1005,3.13,0,0,0,0,1,0
41820,23,57,15,28,1005,1.79,0,0,0,0,1,0
41821,0,59,15,28,1005,3.13,0,0,0,0,1,0
41821,1,58,16,26,1005,1.79,0,0,0,0,1,0
41821,2,59,16,27,1005,3.13,0,0,0,0,1,0
41821,3,63,17,26,1005,1.79,0,0,0,0,1,0
41821,4,76,17,24,1005,1.79,0,0,0,0,1,0
41821,5,86,18,24,1005,1.79,0,0,0,0,1,0
41821,6,100,18,25,1005,0.89,0,0,0,0,0,1
41821,7,108,18,26,1006,0.89,0,0,0,0,0,1
41821,8,108,19,27,1006,1.35,0,0,0,0,1,0
41821,9,101,19,29,1006,1.79,0,0,0,0,1,0
41821,10,105,18,30,1006,1.79,0,0,0,0,1,0
41821,11,105,17,31,1006,3.13,0,0,0,0,1,0
41821,12,102,18,31,1005,3.13,0,0,0,0,1,0
41821,13,116,19,31,1004,4.02,0,0,0,0,1,0
41821,14,124,20,31,1004,4.02,0,0,0,0,1,0
41821,15,122,21,31,1003,4.02,0,0,0,0,1,0
41821,16,122,21,31,1003,4.02,0,0,0,0,1,0
41821,17,121,21,31,1002,4.02,0,0,0,0,1,0
41821,18,141,21,31,1002,3.13,0,0,0,0,1,0
41821,19,163,22,30,1002,3.13,0,0,0,0,1,0
41821,20,168,21,28,1002,4.02,0,0,0,0,1,0
41821,21,149,22,28,1002,4.92,0,0,0,0,1,0
41821,22,66,20,21,1005,5.81,0,2,0,1,0,0
41821,23,48,20,21,1005,0.89,0,2,0,0,0,1
41822,0,27,20,21,1005,0.89,0,2,0,0,0,1
41822,1,30,20,21,1004,0.89,0,1,0,0,0,1
41822,2,34,20,21,1004,1.79,0,0,1,0,0,0
41822,3,43,20,21,1004,0.89,0,0,1,0,0,0
41822,4,45,20,21,1003,0.89,0,1,0,0,0,1
41822,5,65,20,21,1003,0,0,1,0,1,0,0
41822,6,59,20,21,1004,0,0,0,0,0,1,0
41822,7,58,20,21,1004,1.79,0,0,0,0,1,0
41822,8,57,20,22,1004,0.89,0,1,0,0,0,1
41822,9,52,21,22,1004,0,0,1,0,0,1,0
41822,10,33,21,23,1004,0,0,0,0,0,0,1
41822,11,50,21,24,1004,0.9,0,0,0,0,1,0
41822,12,56,21,24,1003,1.79,0,0,0,0,1,0
41822,13,64,21,25,1003,0.89,0,0,0,0,0,1
41822,14,66,21,25,1002,0.89,0,0,0,0,0,1
41822,15,72,21,26,1002,0.89,0,0,0,0,0,1
41822,16,78,21,26,1002,0.89,0,0,0,0,0,1
41822,17,78,21,26,1001,1.79,0,0,0,0,1,0
41822,18,84,22,25,1001,1.79,0,0,0,0,1,0
41822,19,98,21,24,1002,1.79,0,0,0,0,1,0
41822,20,110,21,24,1002,3.13,0,0,0,0,1,0
41822,21,114,21,24,1003,1.79,0,0,0,0,1,0
41822,22,101,21,23,1003,0.89,0,0,0,0,0,1
41822,23,111,21,23,1003,0.89,0,0,0,0,0,1
41824,0,295,23,25,1002,0.01,0,0,0,0,1,0
41824,1,291,23,24,1002,0.89,0,0,1,0,0,0
41824,2,299,23,24,1002,0,0,0,0,1,0,0
41824,3,303,23,24,1002,0.89,0,0,0,1,0,0
41824,4,293,22,24,1003,0.89,0,0,0,1,0,0
41824,5,281,22,24,1004,0.89,0,0,0,1,0,0
41824,6,259,23,24,1004,3.13,0,0,0,1,0,0
41824,7,226,23,25,1004,3.13,0,0,0,1,0,0
41824,8,201,22,26,1005,1.79,0,0,1,0,0,0
41824,9,185,22,28,1005,1.34,0,0,0,1,0,0
41824,10,153,23,30,1005,0.89,0,0,0,0,0,1
41824,11,145,23,31,1005,0.89,0,0,0,0,0,1
41824,12,152,22,32,1005,1.79,0,0,0,0,0,1
41824,13,137,23,31,1004,1.79,0,0,0,0,0,1
41824,14,137,23,34,1004,1.79,0,0,0,0,0,1
41824,15,139,23,33,1004,4.02,0,0,0,0,1,0
41824,16,178,23,32,1004,4.02,0,0,0,0,1,0
41824,17,200,24,30,1004,4.02,0,0,0,0,1,0
41824,18,213,23,29,1005,4.92,0,0,0,0,1,0
41824,19,148,22,28,1005,4.02,0,0,0,0,1,0
41824,20,194,22,27,1005,1.79,0,0,0,0,1,0
41824,21,172,21,26,1007,3.13,0,0,0,0,1,0
41824,22,151,22,26,1007,1.79,0,0,0,0,1,0
41824,23,156,22,25,1007,1.79,0,0,1,0,0,0
41825,0,168,22,25,1007,0.89,0,0,0,0,1,0
41825,1,172,21,24,1007,0,0,0,0,0,0,1
41825,2,174,21,23,1007,0.89,0,0,0,0,0,1
41825,3,169,21,24,1007,0.89,0,0,0,0,0,1
41825,4,158,21,23,1007,0.89,0,0,0,0,0,1
41825,5,152,21,23,1007,1.79,0,0,0,0,1,0
41825,6,149,22,23,1007,0.89,0,0,1,0,0,0
41825,7,148,22,24,1008,0.9,0,0,0,0,1,0
41825,8,125,22,25,1008,1.79,0,0,0,0,1,0
41825,9,112,23,26,1008,1.79,0,0,0,0,1,0
41825,10,105,23,27,1008,3.13,0,0,0,0,1,0
41825,11,114,23,29,1008,1.79,0,0,0,0,1,0
41825,12,96,22,29,1007,1.79,0,0,0,0,1,0
41825,13,80,22,30,1007,3.13,0,0,0,0,1,0
41825,14,71,22,31,1006,3.13,0,0,0,0,1,0
41825,15,67,22,31,1006,3.13,0,0,0,0,1,0
41825,16,74,21,31,1005,4.02,0,0,0,0,0,1
41825,17,70,21,31,1005,0,0,0,0,0,1,0
41825,18,77,21,30,1005,3.13,0,0,0,0,1,0
41825,19,77,22,29,1005,4.02,0,0,0,0,1,0
41825,20,91,22,28,1005,1.79,0,0,0,0,1,0
41825,21,107,22,27,1006,1.79,0,0,0,0,1,0
41825,22,157,22,27,1006,0.89,0,0,0,0,1,0
41825,23,184,23,26,1006,1.79,0,0,0,0,1,0
41826,0,182,23,26,1006,3.13,0,0,0,0,1,0
41826,1,207,23,26,1005,3.13,0,0,0,0,1,0
41826,2,233,23,25,1005,1.79,0,0,0,0,1,0
41826,3,212,23,25,1005,3.13,0,0,0,0,1,0
41826,4,209,22,24,1005,1.79,0,0,0,0,1,0
41826,5,237,22,24,1005,3.13,0,0,0,0,1,0
41826,6,252,23,24,1006,1.79,0,0,0,0,1,0
41826,7,233,23,25,1006,1.79,0,0,0,0,1,0
41826,8,240,22,25,1006,3.13,0,0,0,0,1,0
41826,9,218,23,26,1006,1.79,0,0,0,0,1,0
41826,10,217,22,27,1006,1.79,0,0,0,0,1,0
41826,11,196,23,28,1006,3.13,0,0,0,0,1,0
41826,12,180,23,29,1005,3.13,0,0,0,0,1,0
41826,13,157,23,30,1005,1.79,0,0,0,0,1,0
41826,14,153,23,30,1004,3.13,0,0,0,0,1,0
41826,15,153,24,30,1004,3.13,0,0,0,0,1,0
41826,16,150,24,30,1004,4.02,0,0,0,0,1,0
41826,17,158,24,30,1003,4.02,0,0,0,0,1,0
41826,18,168,23,30,1003,3.13,0,0,0,0,1,0
41826,19,167,23,29,1004,3.13,0,0,0,0,1,0
41826,20,184,23,28,1004,1.79,0,0,0,0,1,0
41826,21,194,23,28,1005,1.79,0,0,0,0,1,0
41826,22,181,23,27,1005,3.13,0,0,0,0,1,0
41826,23,153,23,27,1005,1.79,0,0,0,0,1,0
41827,0,139,22,26,1004,1.79,0,0,0,0,1,0
41827,1,133,22,25,1005,1.79,0,0,0,0,1,0
41827,2,130,21,25,1005,1.79,0,0,0,0,1,0
41827,3,116,21,25,1005,0.89,0,0,0,0,0,1
41827,4,114,21,24,1005,0.89,0,0,0,0,0,1
41827,5,99,21,24,1005,0.01,0,0,0,0,1,0
41827,6,94,21,24,1005,1.79,0,0,0,0,1,0
41827,7,84,22,25,1005,3.13,0,0,0,0,1,0
41827,8,80,22,26,1005,3.13,0,0,0,0,1,0
41827,9,80,22,27,1004,3.13,0,0,0,0,1,0
41827,10,88,22,28,1004,1.79,0,0,0,0,1,0
41827,11,103,22,29,1004,1.79,0,0,0,0,1,0
41827,12,132,23,30,1003,3.13,0,0,0,0,1,0
41827,13,151,23,31,1002,3.13,0,0,0,0,1,0
41827,14,165,23,31,1002,4.92,0,0,0,0,1,0
41827,15,182,23,30,1001,4.92,0,0,0,0,1,0
41827,16,191,23,31,1001,3.13,0,0,0,0,1,0
41827,17,193,23,31,1000,4.92,0,0,0,0,1,0
41827,18,192,23,31,1000,3.13,0,0,0,0,1,0
41827,19,189,23,29,1000,3.13,0,0,0,0,1,0
41827,20,188,22,28,1000,3.13,0,0,0,0,1,0
41827,21,223,22,28,1001,3.13,0,0,0,0,1,0
41827,22,239,22,27,1000,3.13,0,0,0,0,1,0
41827,23,235,21,27,1000,1.79,0,0,0,0,1,0
41828,0,196,21,27,1001,0.89,0,0,0,0,0,1
41828,1,180,21,26,1000,0.9,0,0,0,0,1,0
41828,2,192,21,25,1000,0.89,0,0,0,0,0,1
41828,3,187,21,25,1000,0.9,0,0,1,0,0,0
41828,4,164,21,24,1000,0.89,0,0,0,0,0,1
41828,5,156,22,24,1000,0.89,0,0,0,0,0,1
41828,6,163,21,25,1001,0.89,0,0,0,1,0,0
41828,7,144,22,26,1002,0.9,0,0,1,0,0,0
41828,8,137,21,27,1002,1.79,0,0,1,0,0,0
41828,9,131,22,28,1002,1.79,0,0,1,0,0,0
41828,10,115,20,30,1003,4.92,0,0,0,1,0,0
41828,11,68,20,32,1003,3.13,0,0,1,0,0,0
41828,12,26,15,34,1003,2.68,0,0,0,1,0,0
41828,13,16,17,34,1002,4.92,0,0,0,1,0,0
41828,14,15,16,32,1002,4.02,0,0,1,0,0,0
41828,15,10,14,32,1002,3.13,0,0,0,1,0,0
41828,16,13,14,32,1002,0,0,0,1,0,0,0
41828,17,11,14,32,1002,1.79,0,0,0,1,0,0
41828,18,8,17,30,1002,0.89,0,0,0,0,1,0
41828,19,10,17,29,1002,0.89,0,0,0,0,1,0
41828,20,16,18,28,1003,0.89,0,0,0,0,1,0
41828,21,49,17,26,1004,0.89,0,0,0,0,0,1
41828,22,45,19,24,1004,0.89,0,0,0,0,0,1
41828,23,42,19,24,1004,0.89,0,0,0,0,0,1
41829,0,55,20,23,1004,0.89,0,0,1,0,0,0
41829,1,53,19,24,1004,0.89,0,0,1,0,0,0
41829,2,85,18,23,1004,0.01,0,0,0,1,0,0
41829,3,37,18,23,1004,1.79,0,0,0,1,0,0
41829,4,19,18,22,1005,3.13,0,0,0,1,0,0
41829,5,21,18,22,1005,1.79,0,0,0,1,0,0
41829,6,16,17,22,1005,3.13,0,0,0,1,0,0
41829,7,17,17,24,1005,3.13,0,0,0,1,0,0
41829,8,17,16,25,1006,3.13,0,0,0,1,0,0
41829,9,16,15,27,1006,4.92,0,0,0,1,0,0
41829,10,11,15,28,1006,3.13,0,0,1,0,0,0
41829,11,11,13,30,1006,4.02,0,0,1,0,0,0
41829,12,14,14,30,1005,3.13,0,0,0,1,0,0
41829,13,9,13,31,1004,1.79,0,0,1,0,0,0
41829,14,8,12,31,1004,1.79,0,0,1,0,0,0
41829,15,10,12,31,1003,0.89,0,0,0,0,0,1
41829,16,14,14,30,1003,0.9,0,0,0,0,1,0
41829,17,14,16,30,1003,0.89,0,0,0,0,0,1
41829,18,22,13,30,1002,2.24,0,0,0,0,1,0
41829,19,32,13,30,1002,4.02,0,0,0,0,1,0
41829,20,36,15,30,1002,1.79,0,0,0,0,1,0
41829,21,29,14,30,1002,3.13,0,0,0,0,1,0
41829,22,31,14,29,1002,1.79,0,0,0,0,1,0
41829,23,35,17,29,1002,1.79,0,0,0,1,0,0
41831,0,48,16,27,998,47.84,0,0,0,0,1,0
41831,1,52,18,25,998,0.89,0,0,0,0,0,1
41831,2,53,18,23,998,0.89,0,0,0,0,0,1
41831,3,58,18,22,999,0.89,0,0,1,0,0,0
41831,4,58,19,22,999,1.79,0,0,1,0,0,0
41831,5,64,18,23,1000,1.79,0,0,0,1,0,0
41831,6,61,18,23,1000,3.13,0,0,0,1,0,0
41831,7,41,15,28,1000,4.02,0,0,0,1,0,0
41831,8,35,14,29,1001,4.02,0,0,1,0,0,0
41831,9,18,13,31,1001,4.02,0,0,1,0,0,0
41831,10,11,13,32,1001,3.13,0,0,1,0,0,0
